data,pret inchidere,pret inchidere ajustat,volum
2010-05-10,18,18,43097
2010-05-11,17.9,17.9,36770
2010-05-12,17.9,17.9,5441
2010-05-13,18.3,18.3,15499
2010-05-14,18.3,18.3,34220
2010-05-17,16.6,16.6,25800
2010-05-18,17.2,17.2,42210
2010-05-19,17.3,17.3,7162
2010-05-20,16.5,16.5,14040
2010-05-21,16.2,16.2,15940
2010-05-25,14.5,14.5,60810
2010-05-26,16.2,16.2,22738
2010-05-27,17.1,17.1,36510
2010-05-28,17.7,17.7,33378
2010-05-31,17.7,17.7,9040
2010-06-01,16.9,16.9,3155
2010-06-02,17.6,17.6,6615
2010-06-03,17.7,17.7,12880
2010-06-04,17,17,5400
2010-06-07,17,17,10660
2010-06-08,17.2,17.2,11280
2010-06-09,17.9,17.9,10715
2010-06-10,17.5,17.5,4755
2010-06-11,17.3,17.3,12100
2010-06-14,17.1,17.1,34520
2010-06-15,17.4,17.4,1390
2010-06-16,17.9,17.9,53090
2010-06-17,18.2,18.2,1614
2010-06-18,17.5,17.5,8904
2010-06-21,18.2,18.2,4322
2010-06-22,17.8,17.8,8889
2010-06-23,17.9,17.9,81430
2010-06-24,17.6,17.6,2686
2010-06-25,16.5,16.5,27482
2010-06-29,16,16,6620
2010-06-30,16.1,16.1,26944
2010-07-01,16.2,16.2,3040
2010-07-02,16.8,16.8,979967
2010-07-05,16.9,16.9,2420
2010-07-06,16.9,16.9,14822
2010-07-07,16.8,16.8,1800
2010-07-08,16.7,16.7,6359
2010-07-09,16.7,16.7,1160
2010-07-12,16.4,16.4,13892
2010-07-13,16.7,16.7,5045
2010-07-14,17.2,17.2,18052
2010-07-15,16.7,16.7,10360
2010-07-16,16.7,16.7,3770
2010-07-19,16.5,16.5,8540
2010-07-20,16.4,16.4,11160
2010-07-21,16.6,16.6,16980
2010-07-22,16.3,16.3,2270
2010-07-23,16.7,16.7,4193
2010-07-26,16.8,16.8,14603
2010-07-27,18,18,10053
2010-07-28,18,18,28230
2010-07-29,18,18,7197
2010-07-30,18,18,7000
2010-08-02,19,19,14977
2010-08-03,18.8,18.8,14634
2010-08-04,19,19,9490
2010-08-05,18.8,18.8,1210
2010-08-06,18.5,18.5,1170
2010-08-09,18.6,18.6,920
2010-08-10,18.6,18.6,300
2010-08-11,18,18,3569
2010-08-12,18.2,18.2,480
2010-08-13,17.8,17.8,6150
2010-08-16,17.9,17.9,603
2010-08-17,18,18,7340
2010-08-18,18,18,642
2010-08-19,18.1,18.1,9500
2010-08-20,18.2,18.2,5150
2010-08-23,18.1,18.1,1720
2010-08-24,18.1,18.1,2100
2010-08-25,18,18,2804
2010-08-26,18,18,370
2010-08-27,18,18,63160
2010-08-30,18,18,1690
2010-08-31,18,18,1735
2010-09-01,17.7,17.7,3301
2010-09-02,18,18,1260
2010-09-03,17.9,17.9,720
2010-09-06,18.2,18.2,9383
2010-09-07,18,18,2259
2010-09-08,17.7,17.7,2440
2010-09-09,17.9,17.9,5700
2010-09-10,17.8,17.8,1530
2010-09-13,18.2,18.2,2390
2010-09-14,18.1,18.1,4770
2010-09-15,18.5,18.5,78363
2010-09-16,18.6,18.6,19300
2010-09-17,18.6,18.6,6301
2010-09-20,18.5,18.5,20830
2010-09-21,18.4,18.4,2890
2010-09-22,18.2,18.2,6880
2010-09-23,18.4,18.4,13400
2010-09-24,18.2,18.2,1340
2010-09-27,18.8,18.8,10320
2010-09-28,18.5,18.5,22960
2010-09-29,18.5,18.5,86700
2010-09-30,19,19,24542
2010-10-01,19,19,3241
2010-10-04,18.3,18.3,12691
2010-10-05,18.3,18.3,1884
2010-10-06,18.7,18.7,34070
2010-10-07,18.5,18.5,13546
2010-10-08,18.2,18.2,590
2010-10-11,18.3,18.3,7470
2010-10-12,18,18,15850
2010-10-13,18.1,18.1,13906
2010-10-14,18.1,18.1,2092
2010-10-15,17.9,17.9,4025
2010-10-18,17.8,17.8,8784
2010-10-19,18.1,18.1,1806
2010-10-20,18,18,9075
2010-10-21,18,18,990
2010-10-22,18,18,13250
2010-10-25,17.8,17.8,12095
2010-10-26,17.8,17.8,2000
2010-10-27,18,18,11225
2010-10-28,18,18,5439
2010-10-29,18,18,9078
2010-11-01,18,18,42690
2010-11-02,17.9,17.9,6130
2010-11-03,17.9,17.9,425
2010-11-04,18.1,18.1,5468
2010-11-05,18.2,18.2,5632
2010-11-08,17.8,17.8,2746
2010-11-09,18,18,4657
2010-11-10,18,18,5950
2010-11-11,18,18,7037
2010-11-12,17.9,17.9,6260
2010-11-15,18,18,52301
2010-11-16,17.9,17.9,90
2010-11-17,18.1,18.1,16214
2010-11-18,18,18,1930
2010-11-19,17.9,17.9,1320
2010-11-22,17.9,17.9,1820
2010-11-23,18.1,18.1,7380
2010-11-24,18.2,18.2,7350
2010-11-25,18.3,18.3,5080
2010-11-26,18.2,18.2,10653
2010-11-29,18.1,18.1,10
2010-11-30,18.3,18.3,2764
2010-12-02,18,18,2745
2010-12-03,18.2,18.2,6215
2010-12-06,18.2,18.2,53758
2010-12-07,18.2,18.2,7150
2010-12-09,18.2,18.2,5925
2010-12-10,18.2,18.2,1270
2010-12-13,18.5,18.5,7496
2010-12-14,18.5,18.5,11104
2010-12-15,18.6,18.6,2190
2010-12-16,18.6,18.6,1957
2010-12-17,18.7,18.7,2285
2010-12-20,18.6,18.6,2970
2010-12-21,18.8,18.8,17110
2010-12-22,19,19,17659
2010-12-23,19.5,19.5,9018
2010-12-27,19.52,19.52,4137
2010-12-28,19.5,19.5,1427
2010-12-29,19.3,19.3,10220
2010-12-30,19.35,19.35,300
2011-01-03,20.44,20.44,21553
2011-01-04,20.59,20.59,16272
2011-01-05,20.7,20.7,5872
2011-01-06,21.13,21.13,12395
2011-01-07,21.78,21.78,26220
2011-01-10,21.9,21.9,9420
2011-01-11,21.5,21.5,9090
2011-01-12,21.5,21.5,14630
2011-01-13,21.4,21.4,9411
2011-01-14,21.39,21.39,5270
2011-01-17,21.01,21.01,11464
2011-01-18,21,21,9577
2011-01-19,20.8,20.8,1906
2011-01-20,20.42,20.42,7478
2011-01-21,20.6,20.6,3832
2011-01-24,20.31,20.31,5195
2011-01-25,20.15,20.15,2374
2011-01-26,20.2,20.2,7533
2011-01-27,20.11,20.11,4030
2011-01-28,20.2,20.2,4010
2011-01-31,19.8,19.8,8100
2011-02-01,19.8,19.8,41034
2011-02-02,20.05,20.05,27761
2011-02-03,19.85,19.85,3890
2011-02-04,20.38,20.38,1300
2011-02-07,20.3,20.3,6612
2011-02-08,20.34,20.34,3560
2011-02-09,20.2,20.2,4388
2011-02-10,20.1,20.1,39483
2011-02-11,20.2,20.2,5890
2011-02-14,20.01,20.01,5740
2011-02-15,20,20,4200
2011-02-16,20.2,20.2,5075
2011-02-17,20.05,20.05,220
2011-02-18,20.38,20.38,590
2011-02-21,20.59,20.59,1670
2011-02-22,20.59,20.59,20874
2011-02-23,21.17,21.17,4180
2011-02-24,21.05,21.05,6690
2011-02-25,21.17,21.17,2790
2011-02-28,21.82,21.82,35119
2011-03-01,21.67,21.67,870
2011-03-02,21.5,21.5,2696
2011-03-03,21.7,21.7,4385
2011-03-04,21.5,21.5,7940
2011-03-07,20.9,20.9,4770
2011-03-08,21,21,2934
2011-03-09,21.4,21.4,5437
2011-03-10,21.65,21.65,1622
2011-03-11,21.01,21.01,129
2011-03-14,21.3,21.3,1220
2011-03-15,20.5,20.5,5553
2011-03-16,20.2,20.2,5460
2011-03-17,20,20,13520
2011-03-18,19.1,19.1,21750
2011-03-21,19.7,19.7,49000
2011-03-23,19.5,19.5,23681
2011-03-24,19.45,19.45,19120
2011-03-25,19.35,19.35,15308
2011-03-28,19.69,19.69,23237
2011-03-29,19.56,19.56,13501
2011-03-30,19.6,19.6,17761
2011-03-31,19.79,19.79,44582
2011-04-01,20.43,20.43,22171
2011-04-04,20.16,20.16,18500
2011-04-05,20.75,20.75,35523
2011-04-06,20.7,20.7,26894
2011-04-07,20.74,20.74,34120
2011-04-08,21,21,164658
2011-04-11,21,21,8246
2011-04-12,21,21,6179
2011-04-13,21.5,21.5,24020
2011-04-14,21.5,21.5,33483
2011-04-15,21.5,21.5,13219
2011-04-18,21,21,46761
2011-04-19,20.6,20.6,1980
2011-04-20,21.24,21.24,10116
2011-04-21,21.21,21.21,25749
2011-04-22,21.4,21.4,2150
2011-04-26,21,21,2080
2011-04-27,21.57,21.57,1490
2011-04-29,21.2,21.2,1530
2011-05-02,21,21,2401
2011-05-03,20.5,20.5,4930
2011-05-04,20.5,20.5,7270
2011-05-05,20.88,20.88,8516
2011-05-06,21.02,21.02,5383
2011-05-09,20.99,20.99,240
2011-05-10,22,22,82209
2011-05-11,21.23,21.23,9697
2011-05-12,20.71,20.71,4280
2011-05-13,20.81,20.81,2940
2011-05-16,22,22,6326
2011-05-17,21.17,21.17,1980
2011-05-18,21.5,21.5,3810
2011-05-19,21.9,21.9,7212
2011-05-20,21.71,21.71,8690
2011-05-23,21.4,21.4,6016
2011-05-25,21.5,21.5,10300
2011-05-26,22,22,35792
2011-05-27,22.65,22.65,67465
2011-05-30,22.85,22.85,5510
2011-05-31,23.1,23.1,16985
2011-06-01,23.49,23.49,27467
2011-06-02,23.3,23.3,1762
2011-06-03,22.9,22.9,2540
2011-06-06,23.2,23.2,2710
2011-06-07,22.86,22.86,22570
2011-06-08,23,23,5554
2011-06-09,22.85,22.85,6878
2011-06-10,22.85,22.85,1412
2011-06-14,23.3,23.3,11826
2011-06-15,23.4,23.4,15129
2011-06-16,23,23,24430
2011-06-17,23,23,6850
2011-06-20,23,23,2260
2011-06-21,23,23,12300
2011-06-22,23,23,14610
2011-06-23,22.85,22.85,11730
2011-06-24,22.75,22.75,17560
2011-06-27,22.72,22.72,18146
2011-06-28,22.5,22.5,12830
2011-06-29,22.3,22.3,1272
2011-06-30,22,22,4955
2011-07-01,21.75,21.75,5407
2011-07-04,22.26,22.26,1690
2011-07-05,22.99,22.99,10057
2011-07-06,22.7,22.7,3170
2011-07-07,22.64,22.64,1400
2011-07-08,22.64,22.64,5290
2011-07-11,22.1,22.1,1409
2011-07-12,22,22,1415
2011-07-13,22,22,4208
2011-07-14,21.5,21.5,13134
2011-07-15,21.6,21.6,983
2011-07-18,21.1,21.1,1645
2011-07-19,21.2,21.2,170
2011-07-20,21.35,21.35,580
2011-07-21,21.2,21.2,1102
2011-07-22,21.25,21.25,1550
2011-07-25,21.05,21.05,1550
2011-07-26,21.05,21.05,5234
2011-07-27,21,21,2840
2011-07-28,20.78,20.78,6844
2011-07-29,20.5,20.5,1834
2011-08-01,20.69,20.69,449
2011-08-02,20.5,20.5,410
2011-08-03,19.7,19.7,3790
2011-08-04,19.31,19.31,2990
2011-08-05,18.97,18.97,41879
2011-08-08,16.4,16.4,34391
2011-08-09,17,17,17794
2011-08-10,17.81,17.81,13857
2011-08-11,18.35,18.35,6344
2011-08-12,19.35,19.35,3766
2011-08-16,19.2,19.2,4434
2011-08-17,19.61,19.61,7550
2011-08-18,19.3,19.3,22865
2011-08-22,19.3,19.3,8450
2011-08-23,19.35,19.35,9696
2011-08-24,19.6,19.6,1344
2011-08-25,19.6,19.6,20124
2011-08-26,19,19,521
2011-08-29,19.45,19.45,754
2011-08-30,19.25,19.25,830
2011-08-31,19.7,19.7,1110
2011-09-01,19.4,19.4,530
2011-09-02,19.25,19.25,790
2011-09-05,18.78,18.78,1240
2011-09-06,18.39,18.39,2340
2011-09-07,19.26,19.26,3480
2011-09-08,19.15,19.15,5340
2011-09-09,19.2,19.2,840
2011-09-12,18.7,18.7,9150
2011-09-13,18.6,18.6,31965
2011-09-14,18.9,18.9,810
2011-09-15,18.6,18.6,1500
2011-09-16,18.65,18.65,5990
2011-09-19,18.1,18.1,840
2011-09-20,18.2,18.2,15929
2011-09-21,18.4,18.4,2910
2011-09-22,17.65,17.65,13830
2011-09-23,17.16,17.16,9780
2011-09-26,17.24,17.24,5436
2011-09-27,17.62,17.62,3500
2011-09-28,17.5,17.5,820
2011-09-29,17.22,17.22,1460
2011-09-30,17.2,17.2,1460
2011-10-03,17,17,2770
2011-10-04,16.8,16.8,10950
2011-10-05,16.8,16.8,760
2011-10-06,17,17,7750
2011-10-07,18.9,18.9,23580
2011-10-10,18.1,18.1,2060
2011-10-11,18.11,18.11,740
2011-10-12,18.1,18.1,10420
2011-10-17,17.8,17.8,5335
2011-10-18,17.8,17.8,4410
2011-10-19,17.9,17.9,702
2011-10-20,17.78,17.78,5557
2011-10-21,18.47,18.47,689
2011-10-24,18.5,18.5,1690
2011-10-25,18.4,18.4,3930
2011-10-26,18.1,18.1,1560
2011-10-27,18.31,18.31,42902
2011-10-28,18.2,18.2,3978
2011-10-31,18,18,2148
2011-11-01,17.5,17.5,6310
2011-11-02,17.8,17.8,2070
2011-11-03,17.7,17.7,480
2011-11-04,18,18,1386
2011-11-07,18,18,5196
2011-11-08,18.2,18.2,3391
2011-11-09,18.23,18.23,1624
2011-11-10,17.8,17.8,410
2011-11-11,18,18,31480
2011-11-14,17.7,17.7,37470
2011-11-15,17.75,17.75,2470
2011-11-16,17.3,17.3,10490
2011-11-17,17.7,17.7,9890
2011-11-18,17.7,17.7,3880
2011-11-21,17.41,17.41,62
2011-11-22,17.22,17.22,1260
2011-11-23,17,17,9511
2011-11-24,16.81,16.81,3470
2011-11-25,16.99,16.99,6430
2011-11-28,16.96,16.96,1470
2011-11-29,16.56,16.56,2496
2011-11-30,16.7,16.7,5170
2011-12-02,16.99,16.99,1050
2011-12-05,17,17,4520
2011-12-06,17,17,3640
2011-12-07,16.8,16.8,5150
2011-12-08,16.81,16.81,1465
2011-12-09,16.9,16.9,1305
2011-12-12,16.85,16.85,840
2011-12-13,16.95,16.95,530
2011-12-14,17,17,2160
2011-12-15,17.45,17.45,2820
2011-12-16,17.2,17.2,240
2011-12-19,17.01,17.01,1772
2011-12-20,17.05,17.05,7806
2011-12-21,17.45,17.45,1640
2011-12-22,17.5,17.5,300
2011-12-23,17.5,17.5,473
2011-12-27,17.34,17.34,2830
2011-12-29,17.3,17.3,3430
2011-12-30,17.4,17.4,155
2012-01-04,17.65,17.65,5902
2012-01-05,17.7,17.7,1580
2012-01-06,17.5,17.5,2280
2012-01-09,17.7,17.7,990
2012-01-10,17.42,17.42,110
2012-01-11,17.6,17.6,1200
2012-01-12,17.6,17.6,4692
2012-01-13,17.71,17.71,135880
2012-01-16,17.69,17.69,950
2012-01-17,17.99,17.99,7612
2012-01-18,18.29,18.29,1290
2012-01-23,18.5,18.5,2842
2012-01-24,17.9,17.9,6930
2012-01-25,17.9,17.9,1041
2012-01-26,18.49,18.49,5150
2012-01-27,18.48,18.48,2231
2012-01-30,18,18,1280
2012-01-31,18.5,18.5,10400
2012-02-01,18.9,18.9,2116
2012-02-02,18.6,18.6,7445
2012-02-03,19,19,6620
2012-02-06,18.78,18.78,2350
2012-02-07,18.6,18.6,3340
2012-02-08,18.78,18.78,1285
2012-02-09,18.65,18.65,3140
2012-02-10,18.3,18.3,1919
2012-02-13,18.36,18.36,5630
2012-02-14,18.11,18.11,7510
2012-02-15,17.7,17.7,11430
2012-02-16,17.5,17.5,5228
2012-02-17,17.41,17.41,5110
2012-02-20,17.4,17.4,11630
2012-02-21,17.45,17.45,6543
2012-02-22,17.4,17.4,4272
2012-02-23,17.35,17.35,5180
2012-02-24,17.27,17.27,2355
2012-02-27,17.4,17.4,7350
2012-02-28,17.39,17.39,1490
2012-03-01,17.35,17.35,5820
2012-03-02,17.36,17.36,6470
2012-03-05,17.3,17.3,2388
2012-03-06,17.4,17.4,3770
2012-03-07,17.25,17.25,37747
2012-03-08,17.25,17.25,7950
2012-03-09,17.25,17.25,5360
2012-03-12,17.06,17.06,3150
2012-03-14,16.2,16.2,21235
2012-03-15,16.3,16.3,14837
2012-03-16,16.9,16.9,6650
2012-03-19,16.5,16.5,5300
2012-03-20,16.3,16.3,15070
2012-03-21,16,16,12940
2012-03-22,16.36,16.36,75296
2012-03-23,16.02,16.02,12960
2012-03-26,16.1,16.1,31730
2012-03-27,16.15,16.15,58981
2012-03-28,16.01,16.01,37602
2012-03-29,16.02,16.02,9960
2012-03-30,15.89,15.89,68400
2012-04-02,15.86,15.86,8350
2012-04-03,15.45,15.45,427681
2012-04-04,15.32,15.32,116295
2012-04-05,15.27,15.27,84830
2012-04-06,15.28,15.28,67520
2012-04-09,15.14,15.14,64252
2012-04-10,15.1,15.1,48650
2012-04-11,15.09,15.09,108617
2012-04-12,15.06,15.06,58050
2012-04-13,15.08,15.08,15780
2012-04-17,15.09,15.09,15390
2012-04-18,15,15,20450
2012-04-19,14.96,14.96,25600
2012-04-20,14.95,14.95,11460
2012-04-23,14.85,14.85,40256
2012-04-24,14.81,14.81,51770
2012-04-25,15.07,15.07,102185
2012-04-30,15.09,15.09,27550
2012-05-02,15,15,26723
2012-05-03,15.05,15.05,10380
2012-05-04,14.95,14.95,16217
2012-05-07,14.95,14.95,62480
2012-05-08,14.98,14.98,74364
2012-05-09,14.9,14.9,12370
2012-05-10,14.88,14.88,150676
2012-05-11,13.8,13.8,20930
2012-05-14,13,13,118114
2012-05-15,12.91,12.91,24940
2012-05-16,12.97,12.97,7330
2012-05-17,12.8,12.8,6710
2012-05-18,12.76,12.76,9567
2012-05-21,12.7,12.7,31410
2012-05-22,12.73,12.73,24000
2012-05-23,12.69,12.69,64522
2012-05-24,12.41,12.41,72510
2012-05-25,12.45,12.45,252053
2012-05-28,12.48,12.48,18590
2012-05-29,12.45,12.45,2120
2012-05-30,12.3,12.3,52020
2012-05-31,12.52,12.52,5790
2012-06-01,12,12,83833
2012-06-05,12,12,29290
2012-06-06,12.23,12.23,7806
2012-06-07,12.48,12.48,4960
2012-06-08,12.47,12.47,8180
2012-06-11,12.6,12.6,15960
2012-06-12,12.5,12.5,16430
2012-06-13,12.5,12.5,10840
2012-06-14,12.54,12.54,138013
2012-06-15,12.6,12.6,5819
2012-06-18,12.42,12.42,3820
2012-06-19,12.35,12.35,9150
2012-06-20,12.35,12.35,3502
2012-06-21,12.27,12.27,14640
2012-06-22,12.23,12.23,14160
2012-06-25,12.14,12.14,2410
2012-06-26,12.09,12.09,31410
2012-06-27,12.01,12.01,29980
2012-06-28,12,12,13480
2012-06-29,12.18,12.18,429270
2012-07-02,12.57,12.57,75600
2012-07-03,12.8,12.8,27993
2012-07-04,12.68,12.68,18980
2012-07-05,12.5,12.5,46940
2012-07-06,12.4,12.4,900
2012-07-09,12.22,12.22,29780
2012-07-10,12.54,12.54,14922
2012-07-11,12.4,12.4,260
2012-07-12,12.39,12.39,3610
2012-07-13,12.4,12.4,1000
2012-07-16,12.4,12.4,550
2012-07-19,12.59,12.59,7200
2012-07-20,12.45,12.45,1460
2012-07-23,12.25,12.25,2660
2012-07-24,12.25,12.25,3660
2012-07-25,12.48,12.48,3660
2012-07-26,12.5,12.5,3830
2012-07-27,12.44,12.44,2880
2012-07-30,12.7,12.7,8240
2012-07-31,13,13,14520
2012-08-01,13.54,13.54,15800
2012-08-03,13.55,13.55,19248
2012-08-06,13.7,13.7,15910
2012-08-07,13.59,13.59,10610
2012-08-08,13.6,13.6,1760
2012-08-09,13.41,13.41,1636
2012-08-10,13.2,13.2,3410
2012-08-13,13.34,13.34,4160
2012-08-14,13.01,13.01,9651
2012-08-16,13.06,13.06,3540
2012-08-17,12.95,12.95,10539
2012-08-20,13.1,13.1,6119
2012-08-21,13.05,13.05,4270
2012-08-22,13.1,13.1,10740
2012-08-23,13.2,13.2,18201
2012-08-24,13,13,8530
2012-08-27,12.96,12.96,6010
2012-08-28,13.06,13.06,1290
2012-08-29,13.15,13.15,590
2012-08-30,13.14,13.14,705
2012-08-31,12.95,12.95,7870
2012-09-03,13.06,13.06,890
2012-09-04,12.98,12.98,1220
2012-09-05,12.95,12.95,1100
2012-09-06,12.87,12.87,13380
2012-09-07,13,13,163060
2012-09-10,12.84,12.84,3182
2012-09-11,12.89,12.89,1980
2012-09-12,12.92,12.92,41058
2012-09-13,12.9,12.9,2613
2012-09-14,12.71,12.71,15370
2012-09-17,12.65,12.65,15010
2012-09-18,12.7,12.7,16950
2012-09-19,12.7,12.7,4760
2012-09-20,12.6,12.6,9870
2012-09-21,12.5,12.5,3760
2012-09-24,12.5,12.5,2200
2012-09-25,12.5,12.5,1520
2012-09-26,12.32,12.32,4910
2012-09-27,12.23,12.23,3920
2012-09-28,12.1,12.1,9870
2012-10-01,12.1,12.1,8981
2012-10-02,11.99,11.99,13867
2012-10-03,11.88,11.88,6080
2012-10-04,11.92,11.92,5920
2012-10-05,11.6,11.6,67551
2012-10-08,11.45,11.45,10444
2012-10-09,11.3,11.3,5940
2012-10-10,11.77,11.77,60776
2012-10-11,11.6,11.6,21020
2012-10-12,11.7,11.7,6090
2012-10-15,11.61,11.61,17820
2012-10-16,11.81,11.81,26614
2012-10-17,12,12,118120
2012-10-18,12.12,12.12,47950
2012-10-19,11.8,11.8,8960
2012-10-22,11.69,11.69,7593
2012-10-23,11.64,11.64,15960
2012-10-24,11.68,11.68,64720
2012-10-25,11.67,11.67,15942
2012-10-26,11.65,11.65,49220
2012-10-29,11.6,11.6,9160
2012-10-30,11.7,11.7,9270
2012-10-31,11.68,11.68,14200
2012-11-01,11.7,11.7,10950
2012-11-02,11.65,11.65,11140
2012-11-05,11.7,11.7,11762
2012-11-06,11.75,11.75,51872
2012-11-07,11.7,11.7,11410
2012-11-08,11.7,11.7,12710
2012-11-09,11.65,11.65,3410
2012-11-12,11.6,11.6,4902
2012-11-13,11.49,11.49,3138
2012-11-14,11.29,11.29,15880
2012-11-16,11.24,11.24,6487
