data,pret inchidere,pret inchidere ajustat,volum
2011-08-17,0.4719,0.4719,40624942
2011-08-18,0.4598,0.4598,47046892
2011-08-19,0.442,0.442,34669548
2011-08-22,0.4575,0.4575,18229259
2011-08-23,0.4575,0.4575,19145034
2011-08-24,0.4552,0.4552,21796985
2011-08-25,0.4536,0.4536,42660942
2011-08-26,0.45,0.45,14334097
2011-08-29,0.4599,0.4599,20984131
2011-08-30,0.4503,0.4503,22653664
2011-08-31,0.456,0.456,21742211
2011-09-01,0.453,0.453,27996536
2011-09-02,0.4449,0.4449,163304765
2011-09-05,0.4399,0.4399,21867417
2011-09-06,0.435,0.435,48118706
2011-09-07,0.45,0.45,31429910
2011-09-08,0.45,0.45,27805736
2011-09-09,0.45,0.45,38492159
2011-09-12,0.438,0.438,55395996
2011-09-13,0.443,0.443,17164805
2011-09-14,0.4508,0.4508,31182074
2011-09-15,0.4549,0.4549,24133328
2011-09-16,0.46,0.46,18711995
2011-09-19,0.4478,0.4478,10770846
2011-09-20,0.449,0.449,288729584
2011-09-21,0.451,0.451,18123102
2011-09-22,0.4399,0.4399,20802196
2011-09-23,0.4325,0.4325,54379720
2011-09-26,0.43,0.43,33281793
2011-09-27,0.4455,0.4455,48731658
2011-09-28,0.436,0.436,19122726
2011-09-29,0.445,0.445,41520897
2011-09-30,0.44,0.44,37418003
2011-10-03,0.4311,0.4311,6536045
2011-10-04,0.4253,0.4253,16888694
2011-10-05,0.43,0.43,44871990
2011-10-06,0.435,0.435,58831511
2011-10-07,0.4517,0.4517,52147978
2011-10-10,0.4497,0.4497,45172829
2011-10-11,0.4507,0.4507,26215778
2011-10-12,0.4528,0.4528,23785870
2011-10-13,0.452,0.452,18812583
2011-10-14,0.453,0.453,23164103
2011-10-17,0.4453,0.4453,7652615
2011-10-18,0.4375,0.4375,16985987
2011-10-19,0.442,0.442,24333502
2011-10-20,0.4424,0.4424,27213344
2011-10-21,0.4401,0.4401,8503194
2011-10-24,0.4415,0.4415,10552229
2011-10-25,0.4402,0.4402,9988426
2011-10-26,0.442,0.442,28119891
2011-10-27,0.454,0.454,76819679
2011-10-28,0.455,0.455,37345731
2011-10-31,0.4512,0.4512,23771571
2011-11-01,0.441,0.441,24939852
2011-11-02,0.4402,0.4402,13835571
2011-11-03,0.44,0.44,19034791
2011-11-04,0.444,0.444,15664639
2011-11-07,0.444,0.444,23188861
2011-11-08,0.446,0.446,15333886
2011-11-09,0.444,0.444,14413327
2011-11-10,0.445,0.445,53172208
2011-11-11,0.4471,0.4471,13851575
2011-11-14,0.4485,0.4485,24265435
2011-11-15,0.448,0.448,33445845
2011-11-16,0.45,0.45,20098085
2011-11-17,0.448,0.448,31091243
2011-11-18,0.45,0.45,23105285
2011-11-21,0.448,0.448,15919209
2011-11-22,0.44,0.44,59236083
2011-11-24,0.428,0.428,33987311
2011-11-28,0.4151,0.4151,115301132
2011-11-29,0.423,0.423,12263582
2011-11-30,0.4231,0.4231,66056279
2011-12-02,0.4258,0.4258,10816686
2011-12-05,0.427,0.427,69303727
2011-12-06,0.422,0.422,52381676
2011-12-07,0.424,0.424,12049680
2011-12-08,0.425,0.425,32280266
2011-12-09,0.427,0.427,16989967
2011-12-12,0.42,0.42,19156106
2011-12-13,0.42,0.42,14685807
2011-12-14,0.418,0.418,17884576
2011-12-15,0.423,0.423,34847670
2011-12-16,0.425,0.425,25827574
2011-12-19,0.4244,0.4244,31779989
2011-12-20,0.425,0.425,36787306
2011-12-21,0.4325,0.4325,53949015
2011-12-22,0.426,0.426,30605186
2011-12-23,0.4231,0.4231,77295594
2011-12-27,0.4221,0.4221,4004946
2011-12-28,0.4204,0.4204,12944667
2011-12-29,0.4199,0.4199,6009527
2011-12-30,0.427,0.427,8125210
2012-01-04,0.432,0.432,10443220
2012-01-05,0.43,0.43,6790195
2012-01-06,0.4299,0.4299,2722710
2012-01-09,0.43,0.43,3766936
2012-01-10,0.43,0.43,5482207
2012-01-11,0.4299,0.4299,3654596
2012-01-12,0.427,0.427,25830595
2012-01-13,0.4299,0.4299,20089827
2012-01-16,0.432,0.432,9216680
2012-01-17,0.4359,0.4359,11914053
2012-01-18,0.4362,0.4362,7626235
2012-01-19,0.437,0.437,27998368
2012-01-20,0.4516,0.4516,50447964
2012-01-23,0.4655,0.4655,38987501
2012-01-24,0.468,0.468,36507677
2012-01-25,0.47,0.47,17176482
2012-01-26,0.48,0.48,157994411
2012-01-27,0.4906,0.4906,35754128
2012-01-30,0.492,0.492,28130638
2012-01-31,0.5095,0.5095,44044177
2012-02-01,0.513,0.513,51253211
2012-02-02,0.52,0.52,43045182
2012-02-03,0.521,0.521,50389206
2012-02-06,0.52,0.52,47162426
2012-02-07,0.5195,0.5195,4845087
2012-02-08,0.52,0.52,58460609
2012-02-09,0.5235,0.5235,11764608
2012-02-10,0.519,0.519,37183545
2012-02-13,0.526,0.526,10842366
2012-02-14,0.5265,0.5265,16073803
2012-02-15,0.524,0.524,12703226
2012-02-16,0.53,0.53,51535496
2012-02-17,0.533,0.533,26499562
2012-02-20,0.532,0.532,19668438
2012-02-21,0.534,0.534,78065544
2012-02-22,0.541,0.541,30811828
2012-02-23,0.56,0.56,35528084
2012-02-24,0.5655,0.5655,29296351
2012-02-27,0.55,0.55,34023384
2012-02-28,0.561,0.561,12195310
2012-02-29,0.59,0.59,34299947
2012-03-01,0.6015,0.6015,61088162
2012-03-02,0.605,0.605,49253549
2012-03-05,0.595,0.595,9293677
2012-03-06,0.599,0.599,40587559
2012-03-07,0.584,0.584,41480480
2012-03-08,0.5905,0.5905,22767769
2012-03-09,0.5825,0.5825,26562539
2012-03-12,0.56,0.56,38754623
2012-03-13,0.57,0.57,21097811
2012-03-14,0.576,0.576,37391617
2012-03-15,0.5835,0.5835,13097844
2012-03-16,0.587,0.587,32524708
2012-03-19,0.5815,0.5815,18260557
2012-03-20,0.58,0.58,9416599
2012-03-21,0.58,0.58,9580516
2012-03-22,0.5785,0.5785,5181302
2012-03-23,0.58,0.58,11037674
2012-03-26,0.59,0.59,9880664
2012-03-27,0.59,0.59,16203345
2012-03-28,0.59,0.59,8319188
2012-03-29,0.589,0.589,14249056
2012-03-30,0.594,0.594,62888866
2012-04-02,0.597,0.597,27063143
2012-04-03,0.593,0.593,2256400
2012-04-05,0.583,0.583,7556809
2012-04-06,0.5795,0.5795,3737798
2012-04-09,0.5745,0.5745,4028712
2012-04-10,0.5715,0.5715,8127130
2012-04-11,0.566,0.566,29529850
2012-04-12,0.566,0.566,7845100
2012-04-13,0.566,0.566,3004316
2012-04-17,0.563,0.563,5066965
2012-04-18,0.5625,0.5625,4742585
2012-04-19,0.5515,0.5515,12146426
2012-04-20,0.55,0.55,9516789
2012-04-23,0.5355,0.5355,14432946
2012-04-24,0.54,0.54,13174980
2012-04-26,0.562,0.562,18260436
2012-04-27,0.5595,0.5595,18430541
2012-04-30,0.5585,0.5585,17600763
2012-05-02,0.5515,0.5515,112775848
2012-05-03,0.5585,0.5585,3251564
2012-05-04,0.557,0.557,362405971
2012-05-07,0.5545,0.5545,13660736
2012-05-08,0.556,0.556,9237598
2012-05-09,0.555,0.555,36446451
2012-05-10,0.516,0.516,75539292
2012-05-11,0.5125,0.5125,14938354
2012-05-14,0.489,0.489,29343949
2012-05-15,0.4859,0.4859,36930482
2012-05-16,0.489,0.489,10177736
2012-05-17,0.499,0.499,14995901
2012-05-18,0.4919,0.4919,19906855
2012-05-21,0.49,0.49,15499440
2012-05-22,0.499,0.499,7751443
2012-05-23,0.49,0.49,6950586
2012-05-24,0.4841,0.4841,14646924
2012-05-25,0.49,0.49,4272601
2012-05-28,0.4875,0.4875,2240498
2012-05-29,0.4913,0.4913,15213152
2012-05-30,0.487,0.487,4697163
2012-05-31,0.492,0.492,14093072
2012-06-01,0.4825,0.4825,12025200
2012-06-05,0.4799,0.4799,15012732
2012-06-06,0.4825,0.4825,14879837
2012-06-07,0.486,0.486,8426448
2012-06-08,0.479,0.479,4605015
2012-06-11,0.4888,0.4888,18290709
2012-06-12,0.482,0.482,11927264
2012-06-13,0.477,0.477,12434024
2012-06-14,0.48,0.48,28883011
2012-06-15,0.485,0.485,13197058
2012-06-18,0.488,0.488,16787393
2012-06-19,0.463,0.463,43552191
2012-06-20,0.461,0.461,12617522
2012-06-21,0.4574,0.4574,9327989
2012-06-22,0.45,0.45,21288581
2012-06-25,0.443,0.443,9368130
2012-06-26,0.44,0.44,24934506
2012-06-28,0.445,0.445,24534022
2012-06-29,0.4565,0.4565,31318767
2012-07-02,0.4775,0.4775,33273527
2012-07-03,0.4805,0.4805,18016314
2012-07-04,0.459,0.459,21678380
2012-07-05,0.461,0.461,6867900
2012-07-06,0.46,0.46,13567280
2012-07-09,0.465,0.465,44220859
2012-07-10,0.468,0.468,16262236
2012-07-11,0.469,0.469,10920447
2012-07-12,0.471,0.471,17630251
2012-07-13,0.4711,0.4711,12205352
2012-07-16,0.474,0.474,13382697
2012-07-17,0.478,0.478,3065684
2012-07-18,0.478,0.478,7571841
2012-07-19,0.48,0.48,9244100
2012-07-20,0.475,0.475,1092226
2012-07-23,0.4673,0.4673,14958068
2012-07-24,0.467,0.467,104748883
2012-07-25,0.4765,0.4765,148254928
2012-07-26,0.48,0.48,123232645
2012-07-27,0.4875,0.4875,14716697
2012-07-30,0.4956,0.4956,11576459
2012-07-31,0.509,0.509,16992750
2012-08-01,0.5225,0.5225,46794465
2012-08-02,0.52,0.52,42510244
2012-08-03,0.5225,0.5225,22840553
2012-08-06,0.525,0.525,6591609
2012-08-07,0.5185,0.5185,2826298
2012-08-08,0.5155,0.5155,14379420
2012-08-09,0.511,0.511,9222279
2012-08-10,0.5145,0.5145,7981737
2012-08-13,0.525,0.525,16060497
2012-08-14,0.528,0.528,4284182
2012-08-16,0.528,0.528,21138853
2012-08-17,0.5315,0.5315,40175580
2012-08-20,0.531,0.531,7286844
