data,pret inchidere,pret inchidere ajustat,volum
2005-09-09,0.1262,0.5749,75758
2005-09-12,0.1271,0.5793,119268
2005-09-13,0.1291,0.5881,50087
2005-09-14,0.1315,0.5991,111346
2005-09-15,0.1348,0.6144,226483
2005-09-16,0.1329,0.6057,132151
2005-09-19,0.1344,0.6122,64796
2005-09-20,0.1406,0.6408,199938
2005-09-21,0.1396,0.6364,256254
2005-09-22,0.1406,0.6408,50828
2005-09-23,0.1416,0.6452,68942
2005-09-26,0.1425,0.6496,83743
2005-09-27,0.1401,0.6386,67578
2005-09-28,0.1406,0.6408,116686
2005-09-29,0.1382,0.6298,117565
2005-09-30,0.1377,0.6276,72293
2005-10-03,0.1382,0.6298,34633
2005-10-04,0.1387,0.632,38075
2005-10-05,0.1387,0.632,52204
2005-10-06,0.1416,0.6452,114147
2005-10-07,0.1401,0.6386,54203
2005-10-10,0.1406,0.6408,56180
2005-10-11,0.1406,0.6408,92056
2005-10-12,0.1421,0.6474,45453
2005-10-13,0.1445,0.6583,281277
2005-10-14,0.1425,0.6496,127487
2005-10-17,0.1454,0.6627,63374
2005-10-18,0.1483,0.6759,144016
2005-10-19,0.1445,0.6583,261751
2005-10-20,0.143,0.6517,230482
2005-10-21,0.143,0.6517,79608
2005-10-24,0.1445,0.6583,67794
2005-10-25,0.144,0.6561,65504
2005-10-26,0.1425,0.6496,129786
2005-10-27,0.1411,0.643,106559
2005-10-28,0.1368,0.6232,73368
2005-10-31,0.1344,0.6122,162624
2005-11-01,0.1295,0.5903,109986
2005-11-02,0.1353,0.6166,88675
2005-11-03,0.1348,0.6144,163186
2005-11-04,0.1363,0.621,184648
2005-11-07,0.1372,0.6254,67836
2005-11-08,0.1377,0.6276,50297
2005-11-09,0.1377,0.6276,30821
2005-11-10,0.1382,0.6298,46419
2005-11-11,0.1406,0.6408,73026
2005-11-14,0.1411,0.643,46857
2005-11-15,0.143,0.6517,164496
2005-11-16,0.1425,0.6496,51209
2005-11-17,0.143,0.6517,64438
2005-11-18,0.144,0.6561,107802
2005-11-21,0.1454,0.6627,96898
2005-11-22,0.1464,0.6671,151326
2005-11-23,0.144,0.6561,228224
2005-11-24,0.144,0.6561,118975
2005-11-25,0.1435,0.6539,213276
2005-11-28,0.143,0.6517,164142
2005-11-29,0.1401,0.6386,123487
2005-11-30,0.1396,0.6364,107383
2005-12-05,0.1372,0.6254,48138
2005-12-06,0.1372,0.6254,128513
2005-12-07,0.1396,0.6364,146812
2005-12-08,0.143,0.6517,203087
2005-12-09,0.1411,0.643,80000
2005-12-12,0.1406,0.6408,38898
2005-12-13,0.1406,0.6408,37007
2005-12-14,0.1387,0.632,25343
2005-12-15,0.1387,0.632,36751
2005-12-16,0.1392,0.6342,46391
2005-12-19,0.1377,0.6276,535558
2005-12-20,0.1401,0.6386,165783
2005-12-21,0.1406,0.6408,61108
2005-12-22,0.1406,0.6408,60155
2005-12-23,0.1401,0.6386,145753
2006-01-03,0.1435,0.6539,134156
2006-01-04,0.1454,0.6627,195580
2006-01-05,0.144,0.6561,102450
2006-01-06,0.144,0.6561,69500
2006-01-09,0.156,0.711,366941
2006-01-10,0.1541,0.7022,214254
2006-01-11,0.1613,0.7351,138898
2006-01-12,0.1758,0.801,208947
2006-01-13,0.1767,0.8054,244968
2006-01-16,0.182,0.8295,205803
2006-01-17,0.1825,0.8317,238811
2006-01-18,0.1734,0.79,377025
2006-01-19,0.1801,0.8207,163526
2006-01-20,0.1806,0.8229,137586
2006-01-23,0.1762,0.8032,100525
2006-01-24,0.1767,0.8054,67859
2006-01-25,0.1772,0.8075,65593
2006-01-26,0.1777,0.8097,168406
2006-01-27,0.1782,0.8119,116902
2006-01-30,0.1796,0.8185,149462
2006-01-31,0.1815,0.8273,195338
2006-02-01,0.1883,0.858,186743
2006-02-02,0.1854,0.8449,192469
2006-02-03,0.1878,0.8558,122541
